country,zip,City,St.,State,County,Admin-code,lat,long
US,34050,FPO,,AA,Erie,29,41.0375,-111.6789
US,34034,APO,,AA,Dillon,33,33.0364,-82.2493
US,99553,AKUTAN,Alaska,AK,Aleutians East,13,54.143,-165.7854
US,99571,COLD BAY,Alaska,AK,Aleutians East,13,55.3976,-162.4206
US,99583,FALSE PASS,Alaska,AK,Aleutians East,13,54.841,-163.4368
US,99612,KING COVE,Alaska,AK,Aleutians East,13,55.0628,-162.3056
US,99661,SAND POINT,Alaska,AK,Aleutians East,13,55.3192,-160.4914
US,99546,ADAK,Alaska,AK,Aleutians West (CA),16,51.88,-176.6581
US,99547,ATKA,Alaska,AK,Aleutians West (CA),16,52.1224,-174.4301
US,99591,SAINT GEORGE ISLAND,Alaska,AK,Aleutians West (CA),16,56.5944,-169.6186
US,99638,NIKOLSKI,Alaska,AK,Aleutians West (CA),16,52.9883,-168.7884
US,99660,SAINT PAUL ISLAND,Alaska,AK,Aleutians West (CA),16,57.1842,-170.2764
US,99685,UNALASKA,Alaska,AK,Aleutians West (CA),16,53.8871,-166.5199
US,99692,DUTCH HARBOR,Alaska,AK,Aleutians West (CA),16,53.3628,-167.5107
US,99501,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.2116,-149.8761
US,99502,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1661,-149.96
US,99503,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.19,-149.8938
US,99504,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.2037,-149.7447
US,99505,FORT RICHARDSON,Alaska,AK,Anchorage Municipality,20,61.2753,-149.6755
US,99506,ELMENDORF AFB,Alaska,AK,Anchorage Municipality,20,61.2515,-149.8127
US,99507,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1535,-149.8289
US,99508,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.206,-149.8101
US,99509,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99510,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1446,-149.8784
US,99511,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.0683,-149.8005
US,99512,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.204,-149.8084
US,99513,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.2149,-149.8862
US,99514,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99515,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1194,-149.8974
US,99516,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1054,-149.78
US,99517,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1901,-149.9361
US,99518,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1549,-149.8866
US,99519,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99520,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99521,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99522,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99523,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99524,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99529,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1515,-149.9443
US,99530,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1515,-149.9443
US,99540,INDIAN,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99567,CHUGIAK,Alaska,AK,Anchorage Municipality,20,61.4098,-149.4537
US,99577,EAGLE RIVER,Alaska,AK,Anchorage Municipality,20,61.3114,-149.5085
US,99587,GIRDWOOD,Alaska,AK,Anchorage Municipality,20,60.9577,-149.1406
US,99599,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1872,-149.8804
US,99695,ANCHORAGE,Alaska,AK,Anchorage Municipality,20,61.1089,-149.4403
US,99545,KONGIGANAK,Alaska,AK,Bethel Census Area,50,59.9599,-162.8919
US,99551,AKIACHAK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99552,AKIAK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99557,ANIAK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99559,BETHEL,Alaska,AK,Bethel (CA),50,60.13,-162.1739
US,99561,CHEFORNAK,Alaska,AK,Bethel (CA),50,60.1537,-164.2103
US,99575,CROOKED CREEK,Alaska,AK,Bethel (CA),50,61.8181,-158.0025
US,99578,EEK,Alaska,AK,Bethel (CA),50,60.2151,-162.0323
US,99589,GOODNEWS BAY,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99607,KALSKAG,Alaska,AK,Bethel (CA),50,61.541,-160.3261
US,99609,KASIGLUK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99614,KIPNUK,Alaska,AK,Bethel (CA),50,59.9232,-164.101
US,99621,KWETHLUK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99622,KWIGILLINGOK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99626,LOWER KALSKAG,Alaska,AK,Bethel (CA),50,61.5138,-160.36
US,99630,MEKORYUK,Alaska,AK,Bethel (CA),50,60.3657,-166.2836
US,99634,NAPAKIAK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99637,TOKSOOK BAY,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99641,NUNAPITCHUK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99651,PLATINUM,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99655,QUINHAGAK,Alaska,AK,Bethel (CA),50,59.7381,-161.8749
US,99656,RED DEVIL,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99668,SLEETMUTE,Alaska,AK,Bethel (CA),50,61.6346,-157.1183
US,99679,TULUKSAK,Alaska,AK,Bethel (CA),50,61.1088,-160.9389
US,99680,TUNTUTULIAK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99681,TUNUNAK,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99690,NIGHTMUTE,Alaska,AK,Bethel (CA),50,60.3147,-163.1189
US,99613,KING SALMON,Alaska,AK,Bristol Bay,60,58.7456,-157.1595
US,99633,NAKNEK,Alaska,AK,Bristol Bay,60,58.783,-156.8992
US,99670,SOUTH NAKNEK,Alaska,AK,Bristol Bay,60,58.6639,-156.9756
US,99704,CLEAR,Alaska,AK,Denali,68,64.2966,-149.1608
US,99729,CANTWELL,Alaska,AK,Denali,68,63.3955,-148.8973
US,99743,HEALY,Alaska,AK,Denali,68,63.9171,-149.0111
US,99744,ANDERSON,Alaska,AK,Denali,68,63.5436,-149.9867
US,99755,DENALI NATIONAL PARK,Alaska,AK,Denali,68,63.5436,-149.9867
US,99555,ALEKNAGIK,Alaska,AK,Dillingham (CA),70,59.2697,-158.6199
US,99569,CLARKS POINT,Alaska,AK,Dillingham (CA),70,58.8173,-158.5299
US,99576,DILLINGHAM,Alaska,AK,Dillingham (CA),70,59.0402,-158.5231
US,99580,EKWOK,Alaska,AK,Dillingham (CA),70,59.3628,-157.4782
US,99628,MANOKOTAK,Alaska,AK,Dillingham (CA),70,59.0096,-158.9897
US,99636,NEW STUYAHOK,Alaska,AK,Dillingham (CA),70,59.4882,-157.2905
US,99678,TOGIAK,Alaska,AK,Dillingham (CA),70,59.3292,-160.1123
US,99701,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.644,-147.5221
US,99702,EIELSON AFB,Alaska,AK,Fairbanks North Star,90,64.6735,-147.0805
US,99703,FORT WAINWRIGHT,Alaska,AK,Fairbanks North Star,90,64.8283,-147.6557
US,99705,NORTH POLE,Alaska,AK,Fairbanks North Star,90,64.7805,-147.3694
US,99706,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.8521,-147.9377
US,99707,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.6998,-147.4051
US,99708,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.9475,-147.8564
US,99709,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.8544,-147.8469
US,99710,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.9486,-147.5355
US,99711,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.8264,-147.3888
US,99712,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.9109,-147.5105
US,99714,SALCHA,Alaska,AK,Fairbanks North Star,90,64.5091,-146.953
US,99716,TWO RIVERS,Alaska,AK,Fairbanks North Star,90,64.8746,-146.8982
US,99725,ESTER,Alaska,AK,Fairbanks North Star,90,64.871,-148.0949
US,99775,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.8591,-147.8267
US,99790,FAIRBANKS,Alaska,AK,Fairbanks North Star,90,64.8561,-146.276
US,99827,HAINES,Alaska,AK,Haines,100,59.2519,-135.542
US,99801,JUNEAU,Alaska,AK,Juneau City and Boroug,110,58.3628,-134.5294
US,99802,JUNEAU,Alaska,AK,Juneau City and Boroug,110,58.4057,-134.5897
US,99803,JUNEAU,Alaska,AK,Juneau City and Boroug,110,58.3771,-134.6174
US,99811,JUNEAU,Alaska,AK,Juneau City and Boroug,110,58.3835,-134.1978
US,99812,JUNEAU,Alaska,AK,Juneau City and Borough,110,58.3271,-134.4742
US,99821,AUKE BAY,Alaska,AK,Juneau City and Boroug,110,58.4494,-134.7003
US,99824,DOUGLAS,Alaska,AK,Juneau City and Boroug,110,58.2756,-134.395
US,99850,JUNEAU,Alaska,AK,Juneau City and Boroug,110,58.3835,-134.1978
US,99556,ANCHOR POINT,Alaska,AK,Kenai Peninsula,122,59.8371,-151.7078
US,99568,CLAM GULCH,Alaska,AK,Kenai Peninsula,122,60.2016,-151.4226
US,99572,COOPER LANDING,Alaska,AK,Kenai Peninsula,122,60.4767,-149.8235
US,99603,HOMER,Alaska,AK,Kenai Peninsula,122,59.5374,-151.2356
US,99605,HOPE,Alaska,AK,Kenai Peninsula,122,60.8726,-149.4683
US,99610,KASILOF,Alaska,AK,Kenai Peninsula,122,60.3164,-151.2896
US,99611,KENAI,Alaska,AK,Kenai Peninsula,122,60.6145,-151.2546
US,99631,MOOSE PASS,Alaska,AK,Kenai Peninsula,122,60.6148,-149.4056
US,99635,NIKISKI,Alaska,AK,Kenai Peninsula,122,60.7007,-151.2766
US,99639,NINILCHIK,Alaska,AK,Kenai Peninsula,122,60.0108,-151.6396
US,99663,SELDOVIA,Alaska,AK,Kenai Peninsula,122,59.4495,-151.7009
US,99664,SEWARD,Alaska,AK,Kenai Peninsula,122,60.1329,-149.3985
US,99669,SOLDOTNA,Alaska,AK,Kenai Peninsula,122,60.4818,-151.1358
US,99672,STERLING,Alaska,AK,Kenai Peninsula,122,60.5136,-150.8532
US,99682,TYONEK,Alaska,AK,Kenai Peninsula,122,60.0366,-151.6556
US,99901,KETCHIKAN,Alaska,AK,Ketchikan Gateway,130,55.372,-131.6832
US,99928,WARD COVE,Alaska,AK,Ketchikan Gateway,130,55.3954,-131.6754
US,99950,KETCHIKAN,Alaska,AK,Ketchikan Gateway,130,55.542,-131.4327
US,99550,PORT LIONS,Alaska,AK,Kodiak Island,150,57.7012,-153.5056
US,99608,KARLUK,Alaska,AK,Kodiak Island,150,58.2687,-155.7971
US,99615,KODIAK,Alaska,AK,Kodiak Island,150,57.6036,-153.3751
US,99619,KODIAK,Alaska,AK,Kodiak Island,150,58.2687,-155.7971
US,99624,LARSEN BAY,Alaska,AK,Kodiak Island,150,58.2687,-155.7971
US,99643,OLD HARBOR,Alaska,AK,Kodiak Island,150,58.2687,-155.7971
US,99644,OUZINKIE,Alaska,AK,Kodiak Island,150,58.2687,-155.7971
US,99697,KODIAK,Alaska,AK,Kodiak Island,150,58.2687,-155.7971
US,99548,CHIGNIK LAKE,Alaska,AK,Lake and Peninsula,164,56.2448,-158.7578
US,99549,PORT HEIDEN,Alaska,AK,Lake and Peninsula,164,56.9643,-158.5664
US,99564,CHIGNIK,Alaska,AK,Lake and Peninsula,164,56.3016,-158.4157
US,99565,CHIGNIK LAGOON,Alaska,AK,Lake and Peninsula,164,58.2687,-156.6484
US,99579,EGEGIK,Alaska,AK,Lake and Peninsula,164,58.2062,-157.3422
US,99606,ILIAMNA,Alaska,AK,Lake and Peninsula,164,59.7525,-154.8236
US,99625,LEVELOCK,Alaska,AK,Lake and Peninsula,164,59.2905,-156.6503
US,99640,NONDALTON,Alaska,AK,Lake and Peninsula,164,58.2687,-156.6484
US,99647,PEDRO BAY,Alaska,AK,Lake and Peninsula,164,59.8681,-154.0757
US,99648,PERRYVILLE,Alaska,AK,Lake and Peninsula,164,55.9453,-159.2593
US,99649,PILOT POINT,Alaska,AK,Lake and Peninsula,164,57.5952,-157.4493
US,99653,PORT ALSWORTH,Alaska,AK,Lake and Peninsula,164,58.2687,-156.6484
US,99623,WASILLA,Alaska,AK,Matanuska-Susitna Borough,170,61.5463,-149.5901
US,99629,WASILLA,Alaska,AK,Matanuska-Susitna Borough,170,61.5841,-149.4436
US,99645,PALMER,Alaska,AK,Matanuska-Susitna,170,61.6303,-148.9872
US,99652,BIG LAKE,Alaska,AK,Matanuska-Susitna,170,61.523,-149.7288
US,99654,WASILLA,Alaska,AK,Matanuska-Susitna,170,61.5923,-149.3959
US,99667,SKWENTNA,Alaska,AK,Matanuska-Susitna,170,62.2804,-149.7152
US,99674,SUTTON,Alaska,AK,Matanuska-Susitna,170,61.7327,-148.7837
US,99676,TALKEETNA,Alaska,AK,Matanuska-Susitna,170,62.2605,-150.1101
US,99683,TRAPPER CREEK,Alaska,AK,Matanuska-Susitna,170,62.5019,-151.0043
US,99687,WASILLA,Alaska,AK,Matanuska-Susitna,170,61.5313,-149.4784
US,99688,WILLOW,Alaska,AK,Matanuska-Susitna,170,61.8966,-150.0038
US,99694,HOUSTON,Alaska,AK,Matanuska-Susitna,170,62.2804,-149.7152
US,99659,SAINT MICHAEL,Alaska,AK,Nome (CA),180,63.4776,-162.1091
US,99671,STEBBINS,Alaska,AK,Nome (CA),180,64.7556,-165.6723
US,99684,UNALAKLEET,Alaska,AK,Nome (CA),180,63.8835,-160.7884
US,99739,ELIM,Alaska,AK,Nome (CA),180,64.6217,-162.2604
US,99742,GAMBELL,Alaska,AK,Nome (CA),180,63.7766,-171.7017
US,99753,KOYUK,Alaska,AK,Nome (CA),180,64.7556,-165.6723
US,99762,NOME,Alaska,AK,Nome (CA),180,64.8393,-164.4361
US,99769,SAVOONGA,Alaska,AK,Nome (CA),180,63.6797,-170.4709
US,99771,SHAKTOOLIK,Alaska,AK,Nome (CA),180,64.3755,-161.1746
US,99772,SHISHMAREF,Alaska,AK,Nome (CA),180,66.2306,-166.1373
US,99778,TELLER,Alaska,AK,Nome (CA),180,65.2402,-166.3833
US,99783,WALES,Alaska,AK,Nome (CA),180,64.7556,-165.6723
US,99784,WHITE MOUNTAIN,Alaska,AK,Nome (CA),180,64.7028,-163.4219
US,99785,BREVIG MISSION,Alaska,AK,Nome (CA),180,65.3342,-166.4786
US,99721,ANAKTUVUK PASS,Alaska,AK,North Slope,185,66.6933,-153.994
US,99723,BARROW,Alaska,AK,North Slope,185,71.2346,-156.8174
US,99734,PRUDHOE BAY,Alaska,AK,North Slope,185,66.6933,-153.994
US,99747,KAKTOVIK,Alaska,AK,North Slope,185,66.6933,-153.994
US,99759,POINT LAY,Alaska,AK,North Slope,185,68.887,-164.2497
US,99766,POINT HOPE,Alaska,AK,North Slope,185,66.6933,-153.994
US,99782,WAINWRIGHT,Alaska,AK,North Slope,185,66.6933,-153.994
US,99789,NUIQSUT,Alaska,AK,North Slope,185,70.1927,-150.9971
US,99791,ATQASUK,Alaska,AK,North Slope,185,70.4947,-157.4411
US,99727,BUCKLAND,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99736,DEERING,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99749,KIANA,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99750,KIVALINA,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99751,KOBUK,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99752,KOTZEBUE,Alaska,AK,Northwest Arctic,188,66.8653,-161.7808
US,99761,NOATAK,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99763,NOORVIK,Alaska,AK,Northwest Arctic,188,66.8364,-161.0441
US,99770,SELAWIK,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99773,SHUNGNAK,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99786,AMBLER,Alaska,AK,Northwest Arctic,188,66.8684,-159.8439
US,99903,MEYERS CHUCK,Alaska,AK,Prince of Wales-Outer,201,55.5179,-132.0032
US,99918,COFFMAN COVE,Alaska,AK,Prince of Wales-Outer,201,55.9524,-132.7503
US,99919,THORNE BAY,Alaska,AK,Prince of Wales-Outer,201,55.6609,-132.5138
US,99921,CRAIG,Alaska,AK,Prince of Wales-Outer,201,55.4732,-133.1171
US,99922,HYDABURG,Alaska,AK,Prince of Wales-Outer,201,55.2087,-132.8259
US,99923,HYDER,Alaska,AK,Prince of Wales-Outer,201,55.5179,-132.0032
US,99925,KLAWOCK,Alaska,AK,Prince of Wales-Outer,201,55.5526,-133.0555
US,99926,METLAKATLA,Alaska,AK,Prince of Wales-Outer,201,55.1215,-131.579
US,99927,POINT BAKER,Alaska,AK,Prince of Wales-Outer,201,55.5179,-132.0032
US,99835,SITKA,Alaska,AK,Sitka City and Borough,220,57.0514,-135.3166
US,99689,YAKUTAT,Alaska,AK,Skagway-Hoonah-Angoon,232,59.812,-139.5505
US,99820,ANGOON,Alaska,AK,Skagway-Hoonah-Angoon,232,57.5005,-134.586
US,99825,ELFIN COVE,Alaska,AK,Skagway-Hoonah-Angoon,232,58.3318,-135.1813
US,99826,GUSTAVUS,Alaska,AK,Skagway-Hoonah-Angoon,232,58.4284,-135.7615
US,99829,HOONAH,Alaska,AK,Skagway-Hoonah-Angoon,232,58.0977,-135.4316
US,99832,PELICAN,Alaska,AK,Skagway-Hoonah-Angoon,232,58.3318,-135.1813
US,99840,SKAGWAY,Alaska,AK,Skagway-Hoonah-Angoon,232,59.4685,-135.3018
US,99841,TENAKEE SPRINGS,Alaska,AK,Skagway-Hoonah-Angoon,232,57.7943,-135.1844
US,99731,FORT GREELY,Alaska,AK,Southeast Fairbanks Census Area,240,63.952,-146.451
US,99732,CHICKEN,Alaska,AK,Southeast Fairbanks (C,240,63.8706,-144.0026
US,99737,DELTA JUNCTION,Alaska,AK,Southeast Fairbanks (C,240,63.7964,-145.0726
US,99738,EAGLE,Alaska,AK,Southeast Fairbanks (C,240,63.8706,-144.0026
US,99764,NORTHWAY,Alaska,AK,Southeast Fairbanks (C,240,63.8706,-144.0026
US,99776,TANACROSS,Alaska,AK,Southeast Fairbanks (C,240,63.8706,-144.0026
US,99779,TETLIN,Alaska,AK,Southeast Fairbanks (C,240,63.8706,-144.0026
US,99780,TOK,Alaska,AK,Southeast Fairbanks (C,240,63.8706,-144.0026
US,99566,CHITINA,Alaska,AK,Valdez-Cordova (CA),261,61.471,-144.991
US,99573,COPPER CENTER,Alaska,AK,Valdez-Cordova (CA),261,61.471,-144.991
US,99574,CORDOVA,Alaska,AK,Valdez-Cordova (CA),261,60.5362,-145.7534
US,99586,GAKONA,Alaska,AK,Valdez-Cordova (CA),261,62.6682,-144.1105
US,99588,GLENNALLEN,Alaska,AK,Valdez-Cordova (CA),261,62.1039,-145.6617
US,99677,TATITLEK,Alaska,AK,Valdez-Cordova (CA),261,60.8906,-146.6703
US,99686,VALDEZ,Alaska,AK,Valdez-Cordova (CA),261,61.101,-146.9
US,99693,WHITTIER,Alaska,AK,Valdez-Cordova (CA),261,60.7734,-148.6839
US,99554,ALAKANUK,Alaska,AK,Wade Hampton (CA),270,62.6944,-164.6475
US,99563,CHEVAK,Alaska,AK,Wade Hampton (CA),270,61.529,-165.5905
US,99581,EMMONAK,Alaska,AK,Wade Hampton (CA),270,62.7818,-164.5335
US,99585,MARSHALL,Alaska,AK,Wade Hampton (CA),270,61.9287,-162.268
US,99604,HOOPER BAY,Alaska,AK,Wade Hampton (CA),270,61.527,-166.1151
US,99620,KOTLIK,Alaska,AK,Wade Hampton (CA),270,63.0295,-163.5542
US,99632,MOUNTAIN VILLAGE,Alaska,AK,Wade Hampton (CA),270,62.1123,-163.6644
US,99650,PILOT STATION,Alaska,AK,Wade Hampton (CA),270,61.9462,-162.8747
US,99657,RUSSIAN MISSION,Alaska,AK,Wade Hampton (CA),270,61.7744,-161.3939
US,99658,SAINT MARYS,Alaska,AK,Wade Hampton (CA),270,62.1172,-163.2376
US,99662,SCAMMON BAY,Alaska,AK,Wade Hampton (CA),270,61.845,-165.5819
US,99666,SHELDON POINT,Alaska,AK,Wade Hampton (CA),270,62.1172,-163.2376
US,99830,KAKE,Alaska,AK,Wrangell-Petersburg (C,280,56.9736,-133.936
US,99833,PETERSBURG,Alaska,AK,Wrangell-Petersburg (C,280,56.8271,-133.1607
US,99836,PORT ALEXANDER,Alaska,AK,Wrangell-Petersburg (C,280,56.5359,-132.8279
US,99929,WRANGELL,Alaska,AK,Wrangell-Petersburg (C,280,56.4335,-132.3529
US,99558,ANVIK,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99584,FLAT,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99590,GRAYLING,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99602,HOLY CROSS,Alaska,AK,Yukon-Koyukuk (CA),290,62.1926,-159.8251
US,99627,MC GRATH,Alaska,AK,Yukon-Koyukuk (CA),290,62.9457,-155.5712
US,99665,SHAGELUK,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99675,TAKOTNA,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99691,NIKOLAI,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99720,ALLAKAKET,Alaska,AK,Yukon-Koyukuk (CA),290,66.5432,-152.7122
US,99722,ARCTIC VILLAGE,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99724,BEAVER,Alaska,AK,Yukon-Koyukuk (CA),290,66.9297,-149.193
US,99726,BETTLES FIELD,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99730,CENTRAL,Alaska,AK,Yukon-Koyukuk (CA),290,65.4681,-144.7489
US,99733,CIRCLE,Alaska,AK,Yukon-Koyukuk (CA),290,65.8245,-144.0826
US,99740,FORT YUKON,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99741,GALENA,Alaska,AK,Yukon-Koyukuk (CA),290,65.8263,-154.4373
US,99745,HUGHES,Alaska,AK,Yukon-Koyukuk (CA),290,66.0382,-154.2644
US,99746,HUSLIA,Alaska,AK,Yukon-Koyukuk (CA),290,65.6899,-156.292
US,99748,KALTAG,Alaska,AK,Yukon-Koyukuk (CA),290,64.3305,-158.7243
US,99754,KOYUKUK,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99756,MANLEY HOT SPRINGS,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99757,LAKE MINCHUMINA,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99758,MINTO,Alaska,AK,Yukon-Koyukuk (CA),290,65.0584,-149.6912
US,99760,NENANA,Alaska,AK,Yukon-Koyukuk (CA),290,64.5577,-149.0867
US,99765,NULATO,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99767,RAMPART,Alaska,AK,Yukon-Koyukuk (CA),290,65.509,-150.1619
US,99768,RUBY,Alaska,AK,Yukon-Koyukuk (CA),290,64.7201,-155.5039
US,99774,STEVENS VILLAGE,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99777,TANANA,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,99781,VENETIE,Alaska,AK,Yukon-Koyukuk (CA),290,67.0104,-146.4137
US,99788,CHALKYITSIK,Alaska,AK,Yukon-Koyukuk (CA),290,65.2264,-151.0251
US,36003,AUTAUGAVILLE,Alabama,AL,Autauga,1,32.4625,-86.7149
US,36006,BILLINGSLEY,Alabama,AL,Autauga,1,32.6106,-86.7163
US,36008,BOOTH,Alabama,AL,Autauga,1,32.5016,-86.5727
US,36051,MARBURY,Alabama,AL,Autauga,1,32.6841,-86.4946
US,36066,PRATTVILLE,Alabama,AL,Autauga,1,32.4787,-86.43
US,36067,PRATTVILLE,Alabama,AL,Autauga,1,32.4715,-86.4831
US,36068,PRATTVILLE,Alabama,AL,Autauga,1,32.5079,-86.6663
US,36749,JONES,Alabama,AL,Autauga,1,32.5104,-86.8138
US,36507,BAY MINETTE,Alabama,AL,Baldwin,3,30.8635,-87.7644
US,36511,BON SECOUR,Alabama,AL,Baldwin,3,30.3128,-87.7431
US,36526,DAPHNE,Alabama,AL,Baldwin,3,30.6197,-87.8895
US,36527,SPANISH FORT,Alabama,AL,Baldwin,3,30.6959,-87.8867
US,36530,ELBERTA,Alabama,AL,Baldwin,3,30.3942,-87.589
US,36532,FAIRHOPE,Alabama,AL,Baldwin,3,30.5012,-87.8835
US,36533,FAIRHOPE,Alabama,AL,Baldwin,3,30.4841,-87.8606
US,36535,FOLEY,Alabama,AL,Baldwin,3,30.4007,-87.6857
US,36536,FOLEY,Alabama,AL,Baldwin,3,30.4222,-87.7064
US,36542,GULF SHORES,Alabama,AL,Baldwin,3,30.2717,-87.7589
US,36547,GULF SHORES,Alabama,AL,Baldwin,3,30.2653,-87.6299
US,36549,LILLIAN,Alabama,AL,Baldwin,3,30.3972,-87.4745
US,36550,LITTLE RIVER,Alabama,AL,Baldwin,3,31.2246,-87.7548
US,36551,LOXLEY,Alabama,AL,Baldwin,3,30.618,-87.7562
US,36555,MAGNOLIA SPRINGS,Alabama,AL,Baldwin,3,30.3998,-87.7726
US,36559,MONTROSE,Alabama,AL,Baldwin,3,30.5623,-87.9005
US,36561,ORANGE BEACH,Alabama,AL,Baldwin,3,30.281,-87.5815
US,36562,PERDIDO,Alabama,AL,Baldwin,3,31.0403,-87.6667
US,36564,POINT CLEAR,Alabama,AL,Baldwin,3,30.476,-87.9179
US,36567,ROBERTSDALE,Alabama,AL,Baldwin,3,30.5616,-87.6373
US,36574,SEMINOLE,Alabama,AL,Baldwin,3,30.5048,-87.4659
US,36576,SILVERHILL,Alabama,AL,Baldwin,3,30.5222,-87.7457
US,36577,SPANISH FORT,Alabama,AL,Baldwin,3,30.7328,-87.7019
US,36578,STAPLETON,Alabama,AL,Baldwin,3,30.7476,-87.7787
US,36579,STOCKTON,Alabama,AL,Baldwin,3,31.0129,-87.8633
US,36580,SUMMERDALE,Alabama,AL,Baldwin,3,30.4752,-87.6992
US,36004,BAKER HILL,Alabama,AL,Barbour County,5,31.7867,-85.2397
US,36016,CLAYTON,Alabama,AL,Barbour,5,31.8874,-85.4509
US,36017,CLIO,Alabama,AL,Barbour,5,31.6852,-85.5904
US,36027,EUFAULA,Alabama,AL,Barbour,5,31.9051,-85.1656
US,36048,LOUISVILLE,Alabama,AL,Barbour,5,31.7943,-85.5581
US,36072,EUFAULA,Alabama,AL,Barbour,5,31.8261,-85.166
US,35034,BRENT,Alabama,AL,Bibb,7,32.9357,-87.2114
US,35035,BRIERFIELD,Alabama,AL,Bibb,7,33.0427,-86.9517
US,35042,CENTREVILLE,Alabama,AL,Bibb,7,32.9503,-87.1192
